time,open,high,low,close,volume
1782623100000,59950.0,60016.7,59936.8,59994.0,458.523
1782623400000,59993.9,60022.0,59970.0,59990.2,209.401
1782623700000,59990.2,59999.2,59908.3,59994.0,413.138
1782624000000,59994.0,59994.0,59856.9,59882.3,454.713
1782624300000,59882.3,59895.0,59714.8,59802.7,1522.306
1782624600000,59802.7,59905.0,59760.1,59900.2,909.716
1782624900000,59900.4,59934.4,59870.0,59886.9,273.548
1782625200000,59887.0,59906.3,59882.9,59892.8,150.461
1782625500000,59892.8,59920.4,59891.7,59902.1,154.04
1782625800000,59902.1,59931.3,59902.1,59931.2,132.646
1782626100000,59931.3,59987.2,59926.5,59956.6,213.699
1782626400000,59956.6,59997.4,59922.1,59928.9,268.306
1782626700000,59929.1,59968.0,59916.4,59949.2,231.807
1782627000000,59949.2,59949.2,59810.1,59811.8,365.285
1782627300000,59811.7,59938.1,59772.9,59895.1,737.211
1782627600000,59895.0,59923.3,59882.2,59888.0,179.601
1782627900000,59888.1,59905.6,59868.2,59900.0,143.795
1782628200000,59899.9,59948.6,59893.6,59941.7,200.539
1782628500000,59941.7,59948.5,59928.0,59937.3,76.435
1782628800000,59937.2,59968.5,59934.0,59937.9,146.811
1782629100000,59937.9,59983.0,59928.1,59983.0,120.141
1782629400000,59983.0,60020.0,59977.3,59985.0,330.813
1782629700000,59985.0,59985.0,59960.0,59970.0,114.41
1782630000000,59970.0,60165.8,59965.8,60095.1,881.644
1782630300000,60095.1,60098.4,60060.1,60076.4,181.225
1782630600000,60076.5,60130.0,60076.4,60112.9,168.626
1782630900000,60112.9,60114.5,60104.5,60112.5,144.553
1782631200000,60112.3,60114.9,60100.1,60102.4,94.331
1782631500000,60102.3,60102.4,60073.3,60075.9,91.934
1782631800000,60076.0,60101.5,60073.4,60101.5,166.664
1782632100000,60101.4,60247.1,60094.2,60180.1,651.846
1782632400000,60180.1,60210.0,60169.2,60193.7,322.225
1782632700000,60193.7,60230.8,60186.0,60217.3,327.661
1782633000000,60217.3,60244.3,60168.9,60178.1,253.69
1782633300000,60178.1,60192.5,60166.6,60192.5,148.824
1782633600000,60192.4,60227.0,60160.5,60181.9,285.962
1782633900000,60182.0,60182.0,60109.5,60109.9,277.66
1782634200000,60109.9,60159.5,60109.9,60159.4,128.198
1782634500000,60159.5,60188.2,60132.5,60145.5,199.921
1782634800000,60145.4,60201.1,60145.4,60192.3,158.276
1782635100000,60192.4,60209.7,60189.4,60196.5,136.059
1782635400000,60196.4,60217.4,60196.4,60214.2,165.823
1782635700000,60214.3,60543.3,60205.2,60444.9,2007.21
1782636000000,60445.0,60487.9,60380.0,60424.0,632.453
1782636300000,60424.0,60465.0,60391.5,60402.0,346.047
1782636600000,60402.0,60402.0,60365.7,60365.7,333.897
1782636900000,60365.8,60375.0,60340.0,60340.1,238.695
1782637200000,60340.1,60358.1,60263.4,60297.7,409.578
1782637500000,60297.7,60398.7,60297.6,60382.9,360.279
1782637800000,60382.9,60444.0,60324.9,60340.6,313.886
1782638100000,60340.6,60373.1,60327.8,60327.8,138.714
1782638400000,60327.7,60330.1,60286.2,60326.2,140.114
1782638700000,60326.2,60326.3,60287.8,60303.1,139.651
1782639000000,60303.1,60350.0,60283.0,60350.0,123.37
1782639300000,60350.0,60365.2,60315.1,60330.1,93.344
1782639600000,60330.1,60386.9,60330.0,60351.2,118.628
1782639900000,60351.2,60371.1,60275.0,60279.6,208.357
1782640200000,60279.6,60304.5,60232.9,60284.8,303.276
1782640500000,60284.8,60284.9,60223.1,60230.0,411.177
1782640800000,60230.0,60271.8,60161.2,60172.9,412.603
1782641100000,60172.9,60185.9,60154.4,60174.2,224.006
1782641400000,60174.2,60266.6,60170.0,60232.5,218.947
1782641700000,60232.4,60263.5,60174.0,60174.0,140.516
1782642000000,60174.1,60174.1,60119.8,60119.8,226.39
1782642300000,60119.8,60119.9,60037.0,60079.4,458.831
1782642600000,60079.5,60117.0,60066.2,60090.1,142.919
1782642900000,60090.1,60093.9,60046.0,60075.8,230.325
1782643200000,60075.8,60117.0,60075.7,60100.2,86.319
1782643500000,60100.3,60140.8,60100.2,60125.0,123.492
1782643800000,60124.9,60150.0,60116.4,60144.7,131.973
1782644100000,60144.8,60149.8,60134.8,60138.5,80.815
1782644400000,60138.4,60244.6,60138.4,60208.4,282.658
1782644700000,60208.3,60211.9,60100.0,60112.7,231.051
1782645000000,60112.7,60112.8,60091.4,60100.9,158.89
1782645300000,60100.9,60183.4,60098.8,60183.4,161.7
1782645600000,60183.4,60325.0,60181.6,60268.1,433.368
1782645900000,60268.1,60346.0,60262.6,60288.6,212.015
1782646200000,60288.5,60304.3,60275.0,60297.1,192.914
1782646500000,60297.2,60304.0,60235.4,60285.0,280.336
1782646800000,60284.9,60289.2,60250.0,60280.0,101.371
1782647100000,60279.9,60300.0,60228.6,60254.7,112.154
1782647400000,60254.7,60340.0,60243.3,60336.9,164.049
1782647700000,60336.8,60351.3,60300.0,60314.9,165.295
1782648000000,60315.0,60327.3,60291.2,60327.1,144.791
1782648300000,60327.1,60379.8,60305.4,60312.0,191.244
1782648600000,60312.1,60317.7,60265.1,60279.1,157.084
1782648900000,60279.1,60318.8,60167.6,60170.3,307.649
1782649200000,60170.2,60226.7,60161.2,60226.7,136.378
1782649500000,60226.7,60319.3,60208.9,60314.6,141.297
1782649800000,60314.7,60435.8,60286.2,60315.1,395.314
1782650100000,60315.0,60315.0,60189.9,60215.0,181.515
1782650400000,60214.9,60239.5,60174.6,60213.2,151.949
1782650700000,60213.3,60260.5,60213.2,60249.2,137.349
1782651000000,60249.2,60267.3,60240.0,60244.1,60.784
1782651300000,60244.1,60291.0,60240.0,60270.0,222.256
1782651600000,60269.9,60269.9,60008.8,60016.1,781.0
1782651900000,60016.0,60064.0,59934.3,59982.0,1037.886
1782652200000,59982.0,60122.7,59982.0,60099.7,453.102
1782652500000,60099.7,60120.2,60045.0,60070.0,257.468
1782652800000,60070.0,60140.3,60062.7,60125.0,189.092
1782653100000,60125.0,60142.0,60062.6,60097.6,122.682
1782653400000,60097.6,60160.7,60088.4,60134.7,206.337
1782653700000,60134.7,60145.8,60072.6,60087.9,199.475
1782654000000,60087.8,60110.3,60012.2,60100.1,520.918
1782654300000,60100.1,60108.6,60060.0,60072.4,252.548
1782654600000,60072.4,60100.0,60062.1,60066.2,91.86
1782654900000,60066.2,60071.3,60031.5,60044.5,177.95
1782655200000,60044.6,60097.5,60044.6,60063.7,124.98
1782655500000,60063.6,60117.7,60003.6,60111.2,251.141
1782655800000,60111.3,60150.0,60100.0,60150.0,141.051
1782656100000,60150.0,60228.5,60070.3,60202.7,426.264
1782656400000,60202.7,60227.6,60089.5,60125.8,257.033
1782656700000,60125.8,60138.0,60089.6,60130.1,146.972
1782657000000,60130.2,60170.0,60073.7,60126.6,151.053
1782657300000,60126.6,60147.6,60059.5,60085.3,372.584
1782657600000,60085.2,60100.7,60050.4,60085.0,103.462
1782657900000,60085.0,60151.5,60050.0,60069.9,483.136
1782658200000,60069.9,60069.9,59983.0,59994.9,272.084
1782658500000,59995.0,60027.0,59991.5,59995.3,207.631
1782658800000,59995.3,60055.0,59972.2,60044.5,247.674
1782659100000,60044.4,60068.1,59862.4,59890.1,762.752
1782659400000,59890.1,60053.2,59852.0,60046.4,660.326
1782659700000,60046.3,60103.2,59971.8,60036.6,325.171
1782660000000,60036.6,60036.6,60000.0,60025.4,161.232
1782660300000,60025.4,60050.9,60003.8,60008.6,145.603
1782660600000,60008.6,60070.1,59974.8,60056.2,220.558
1782660900000,60056.2,60070.0,59866.6,59896.7,967.889
1782661200000,59896.6,59945.7,59882.9,59939.1,427.108
1782661500000,59939.0,59939.0,59850.3,59868.4,261.426
1782661800000,59868.4,59971.8,59781.8,59826.9,1011.173
1782662100000,59827.0,59850.0,59802.0,59849.9,580.115
1782662400000,59850.0,59915.7,59834.3,59878.9,918.822
1782662700000,59878.9,59895.2,59770.9,59814.8,379.104
1782663000000,59814.8,59858.5,59798.0,59800.0,273.665
1782663300000,59800.1,59873.9,59751.6,59832.4,413.814
1782663600000,59832.4,59843.7,59750.3,59763.1,384.435
1782663900000,59763.1,59769.4,59645.0,59741.3,1434.566
1782664200000,59741.3,59768.3,59573.8,59619.9,1101.527
1782664500000,59620.0,59717.5,59601.5,59672.6,693.404
1782664800000,59672.1,59729.9,59578.0,59589.9,574.642
1782665100000,59589.9,59708.0,59550.0,59671.5,702.345
1782665400000,59671.4,59673.7,59595.2,59649.5,336.949
1782665700000,59649.5,59666.7,59640.0,59655.9,211.288
1782666000000,59655.9,59698.6,59622.0,59658.4,355.257
1782666300000,59658.3,59821.9,59650.0,59721.5,926.243
1782666600000,59721.5,59725.2,59523.0,59608.8,796.268
1782666900000,59608.9,59659.5,59566.0,59608.2,365.843
1782667200000,59608.2,59645.9,59589.0,59628.6,433.077
1782667500000,59628.6,59628.6,59563.6,59567.7,276.705
1782667800000,59567.8,59615.0,59544.0,59546.3,456.291
1782668100000,59546.3,59550.1,59366.6,59415.8,3238.676
1782668400000,59415.9,59533.0,59415.8,59505.1,537.51
1782668700000,59505.0,59563.4,59488.0,59490.5,304.633
1782669000000,59490.5,59604.8,59490.4,59556.9,452.831
1782669300000,59556.9,59608.0,59549.6,59557.3,258.584
1782669600000,59557.3,59678.8,59544.8,59629.3,556.316
1782669900000,59629.2,59666.6,59584.3,59644.2,254.636
1782670200000,59644.3,59653.0,59613.6,59616.4,187.054
1782670500000,59616.4,59637.7,59592.0,59598.2,290.986
1782670800000,59598.2,59632.3,59584.3,59604.9,169.625
1782671100000,59604.8,59646.3,59566.0,59579.2,251.46
1782671400000,59579.1,59649.4,59576.4,59588.6,260.225
1782671700000,59588.6,59600.0,59544.3,59547.9,218.253
1782672000000,59547.9,59611.5,59547.9,59568.2,171.311
1782672300000,59568.3,59595.0,59466.9,59488.9,313.451
1782672600000,59488.8,59571.1,59480.4,59517.4,279.044
1782672900000,59517.4,59599.6,59500.8,59580.7,218.596
1782673200000,59580.7,59584.2,59430.2,59470.8,311.468
1782673500000,59470.8,59522.7,59460.4,59518.9,178.398
1782673800000,59518.9,59522.2,59469.9,59478.6,188.371
1782674100000,59478.6,59490.5,59415.8,59440.0,218.323
1782674400000,59440.1,59508.6,59407.6,59480.6,229.331
1782674700000,59480.6,59520.0,59474.6,59520.0,140.002
1782675000000,59520.0,59658.2,59506.0,59583.4,509.652
1782675300000,59583.4,59583.4,59388.0,59416.7,616.613
1782675600000,59416.8,59422.2,59390.4,59408.1,293.495
1782675900000,59408.1,59412.0,59224.6,59329.4,2014.511
1782676200000,59329.3,59470.2,59304.9,59458.1,541.818
1782676500000,59458.0,59478.0,59410.1,59451.4,398.929
1782676800000,59451.3,59506.5,59443.8,59496.0,276.501
1782677100000,59496.1,59523.7,59483.3,59515.7,130.444
1782677400000,59515.7,59657.5,59515.7,59637.5,436.407
1782677700000,59637.4,59747.7,59627.6,59663.8,671.268
1782678000000,59663.9,59689.5,59650.0,59676.3,394.514
1782678300000,59676.4,59727.4,59653.4,59693.5,458.788
1782678600000,59693.5,59700.3,59650.0,59650.0,336.095
1782678900000,59650.1,59695.2,59606.3,59670.1,895.943
1782679200000,59670.0,59685.0,59644.8,59646.2,125.772
1782679500000,59646.2,59701.5,59625.3,59657.0,263.945
1782679800000,59657.0,59657.0,59623.3,59632.1,136.363
1782680100000,59632.1,59644.3,59632.1,59634.0,97.328
1782680400000,59634.1,59642.5,59623.0,59632.8,149.854
1782680700000,59632.8,59681.8,59628.8,59668.8,190.776
1782681000000,59668.8,59670.4,59623.0,59670.0,356.634
1782681300000,59670.0,59675.0,59633.9,59675.0,108.096
1782681600000,59675.0,59692.5,59635.5,59676.0,99.116
1782681900000,59676.0,59720.1,59651.9,59680.9,199.972
1782682200000,59681.0,59704.9,59672.5,59697.3,140.351
1782682500000,59697.3,59773.8,59661.3,59661.3,298.268
1782682800000,59661.3,59686.8,59628.6,59628.6,206.542
1782683100000,59628.6,59655.0,59355.3,59355.3,1797.351
1782683400000,59355.3,59399.8,59300.0,59365.2,805.339
1782683700000,59365.2,59418.1,59333.6,59418.1,298.361
1782684000000,59418.1,59883.2,59418.1,59766.8,2035.604
1782684300000,59766.5,59861.2,59641.9,59649.2,798.453
1782684600000,59649.1,59678.1,59576.1,59606.7,423.197
1782684900000,59606.7,59617.3,59250.0,59329.3,1455.044
1782685200000,59329.3,59500.0,59121.8,59467.3,1804.791
1782685500000,59467.2,59467.2,59228.0,59356.0,822.973
1782685800000,59356.1,59433.8,59164.9,59191.1,863.391
1782686100000,59191.5,59299.3,59142.4,59283.3,726.296
1782686400000,59283.3,59289.1,59041.8,59077.1,1246.744
1782686700000,59077.1,59193.6,59077.1,59173.1,499.852
1782687000000,59173.2,59173.2,58888.0,58988.6,2201.373
1782687300000,58988.1,59099.1,58986.0,59040.1,772.35
1782687600000,59040.0,59283.1,58975.0,59218.1,1273.218
1782687900000,59218.2,59323.0,59152.8,59271.3,437.757
1782688200000,59271.4,59341.2,59231.5,59235.3,353.443
1782688500000,59235.3,59391.6,59218.7,59355.0,381.279
1782688800000,59355.0,59381.8,59268.1,59366.1,240.423
1782689100000,59366.0,59560.0,59343.4,59508.4,996.574
1782689400000,59508.3,59640.6,59496.4,59587.2,965.052
1782689700000,59587.1,59820.4,59567.3,59788.5,1158.543
1782690000000,59788.4,59801.4,59691.3,59699.9,591.787
1782690300000,59699.9,59775.0,59673.3,59726.4,431.699
1782690600000,59726.3,59750.4,59625.2,59632.9,397.156
1782690900000,59632.9,59642.3,59544.7,59550.2,484.432
1782691200000,59550.2,59559.1,59357.9,59370.7,831.167
1782691500000,59370.6,59421.5,59237.6,59421.5,836.154
1782691800000,59421.5,59673.3,59409.6,59557.1,618.391
1782692100000,59557.1,59575.0,59320.0,59380.5,510.2
1782692400000,59380.5,59382.7,59165.3,59283.7,879.114
1782692700000,59283.7,59330.6,59180.9,59181.0,422.218
1782693000000,59181.0,59226.9,58980.0,59195.0,1540.7
1782693300000,59195.0,59195.0,58978.2,59077.7,993.019
1782693600000,59077.8,59361.4,59066.2,59355.5,706.385
1782693900000,59355.4,59355.5,59145.1,59288.8,453.501
1782694200000,59288.7,59473.7,59274.8,59473.7,528.299
1782694500000,59473.7,59678.1,59473.7,59637.3,919.34
1782694800000,59637.3,59674.3,59436.1,59448.2,701.84
1782695100000,59448.1,59609.4,59447.4,59512.8,356.777
1782695400000,59512.7,59534.2,59427.4,59462.5,187.636
1782695700000,59462.5,59493.8,59204.5,59270.1,766.247
1782696000000,59270.0,59319.3,59213.5,59312.5,473.362
1782696300000,59312.4,59419.9,59268.0,59276.3,424.151
1782696600000,59276.3,59349.9,59170.5,59224.1,469.963
1782696900000,59224.1,59470.8,59209.4,59463.0,394.694
1782697200000,59463.0,59550.0,59463.0,59523.6,459.952
1782697500000,59523.6,59551.7,59430.3,59532.1,357.668
1782697800000,59532.1,59546.0,59403.8,59470.0,270.905
1782698100000,59469.9,59509.3,59411.0,59413.0,172.091
1782698400000,59413.0,59493.9,59320.0,59381.9,299.149
1782698700000,59381.9,59420.0,59211.9,59217.6,411.32
1782699000000,59217.5,59249.2,58850.0,58998.3,2490.646
1782699300000,58998.3,59197.2,58950.3,59110.0,871.625
1782699600000,59110.1,59319.3,59110.1,59274.4,704.4
1782699900000,59274.4,59576.8,59257.5,59522.8,1912.026
1782700200000,59522.8,59550.0,59477.0,59497.5,1462.799
1782700500000,59497.5,59681.4,59490.0,59634.1,1283.289
1782700800000,59634.1,59784.9,59616.0,59751.4,1427.516
1782701100000,59751.4,59788.0,59681.0,59763.6,855.484
1782701400000,59763.6,59763.6,59679.9,59683.8,348.913
1782701700000,59683.7,59787.0,59683.7,59731.7,1930.609
1782702000000,59731.8,59975.0,59731.8,59902.4,2359.427
1782702300000,59902.4,60166.0,59902.4,60057.6,2654.667
1782702600000,60057.6,60150.0,59960.1,59978.3,674.627
1782702900000,59978.2,60000.0,59942.3,59985.0,345.221
1782703200000,59985.0,60085.7,59961.0,60075.0,586.768
1782703500000,60075.1,60219.4,60034.4,60151.7,867.96
1782703800000,60151.8,60188.0,60002.6,60035.5,598.838
1782704100000,60035.4,60038.9,59846.6,59897.5,775.866
1782704400000,59897.5,59928.3,59850.0,59891.1,397.849
1782704700000,59891.0,60000.0,59850.3,59967.8,274.624
1782705000000,59967.8,60057.8,59927.6,59988.1,260.559
1782705300000,59988.1,60039.5,59932.9,60019.8,185.893
1782705600000,60019.9,60031.5,59944.1,59970.6,275.479
1782705900000,59970.5,59980.8,59902.8,59925.8,174.994
1782706200000,59925.7,59940.9,59875.0,59897.4,154.433
1782706500000,59897.4,59954.2,59879.4,59900.1,144.922
1782706800000,59900.1,59925.0,59810.5,59921.0,258.658
1782707100000,59921.0,59975.1,59912.8,59931.7,166.461
1782707400000,59931.8,59939.8,59861.1,59867.0,153.2
1782707700000,59867.0,59887.7,59778.0,59797.8,372.957
1782708000000,59797.8,59817.9,59717.0,59814.5,471.597
1782708300000,59814.5,59822.9,59756.8,59812.0,235.423
1782708600000,59812.0,59885.5,59785.2,59859.0,203.944
1782708900000,59858.9,59858.9,59764.7,59806.2,134.003
1782709200000,59806.2,59839.9,59660.1,59667.9,470.111
1782709500000,59667.9,59667.9,59436.2,59537.4,1597.593
1782709800000,59537.2,59575.2,59360.3,59504.8,996.958
1782710100000,59504.9,59691.5,59500.9,59574.4,635.432
1782710400000,59574.4,59648.4,59569.9,59635.7,281.771
1782710700000,59635.8,59694.6,59628.2,59662.2,307.143
1782711000000,59662.1,59777.0,59616.5,59777.0,340.028
1782711300000,59777.0,59815.2,59690.1,59740.0,290.377
1782711600000,59739.9,59904.8,59701.5,59888.7,447.199
1782711900000,59888.6,59983.3,59873.8,59900.0,542.724
1782712200000,59899.9,59975.4,59874.4,59967.1,367.776
1782712500000,59967.1,60088.0,59935.4,60082.7,692.141
1782712800000,60082.7,60200.0,60065.6,60119.8,1291.906
1782713100000,60119.7,60175.0,60056.9,60142.2,656.596
1782713400000,60142.3,60159.9,60091.7,60149.7,385.335
1782713700000,60149.7,60325.0,60094.3,60278.3,1667.168
1782714000000,60278.2,60308.8,60203.4,60241.6,627.708
1782714300000,60241.6,60270.0,60130.1,60140.4,619.873
1782714600000,60140.4,60180.0,60084.5,60107.3,465.204
1782714900000,60107.3,60107.4,60043.6,60045.6,540.498
1782715200000,60045.6,60125.0,60045.4,60048.1,255.261
1782715500000,60048.2,60098.5,60022.2,60022.2,338.651
1782715800000,60022.3,60138.7,60022.3,60090.3,335.393
1782716100000,60090.3,60101.4,60050.6,60051.0,188.406
1782716400000,60051.1,60054.1,59900.7,60013.1,778.928
1782716700000,60013.1,60027.6,59966.4,59982.1,356.209
1782717000000,59982.1,60053.0,59954.6,60053.0,266.75
1782717300000,60053.0,60162.5,60028.2,60042.8,396.095
1782717600000,60042.8,60075.1,60005.4,60027.7,194.088
1782717900000,60027.7,60119.4,59992.6,60072.1,208.141
1782718200000,60072.2,60093.0,60032.7,60050.4,172.16
1782718500000,60050.3,60110.8,60050.3,60085.0,216.417
1782718800000,60084.9,60085.0,60017.8,60026.8,197.731
1782719100000,60026.8,60063.0,60014.9,60060.0,216.368
1782719400000,60060.0,60108.8,60052.3,60054.3,323.674
1782719700000,60054.2,60076.7,59998.9,59998.9,309.224
1782720000000,59998.9,60070.1,59960.1,60044.1,398.324
1782720300000,60044.0,60049.7,59868.5,59950.7,549.197
1782720600000,59950.8,59988.5,59912.8,59938.3,337.28
1782720900000,59938.2,60038.3,59924.6,59966.5,282.937
1782721200000,59966.4,59989.0,59846.0,59896.1,530.628
1782721500000,59896.1,59899.9,59781.8,59803.0,789.976
1782721800000,59802.8,59885.3,59712.8,59851.5,829.43
1782722100000,59851.6,59888.0,59813.1,59867.2,287.28
1782722400000,59867.2,59877.7,59775.4,59840.2,171.15
1782722700000,59840.1,59927.6,59831.2,59889.5,365.684
1782723000000,59889.5,59900.0,59850.0,59857.7,174.421
1782723300000,59857.6,59857.7,59805.0,59806.9,183.112
1782723600000,59806.9,59864.9,59777.8,59843.3,262.569
1782723900000,59843.3,59860.6,59810.2,59852.2,139.735
1782724200000,59852.1,59932.7,59841.9,59921.0,245.054
1782724500000,59921.0,60089.1,59914.3,59969.1,1014.24
1782724800000,59969.1,60010.0,59841.4,59874.0,292.861
1782725100000,59874.0,59952.7,59750.1,59906.0,1125.543
1782725400000,59906.0,59977.4,59906.0,59945.8,273.445
1782725700000,59945.8,59945.8,59856.2,59914.3,213.151
1782726000000,59914.2,59976.1,59873.1,59946.7,562.489
1782726300000,59946.7,60041.8,59941.5,60000.2,316.567
1782726600000,60000.2,60030.0,59895.2,59979.1,456.016
1782726900000,59979.2,60050.0,59979.1,60031.3,192.835
1782727200000,60031.3,60174.7,60031.3,60130.7,675.438
1782727500000,60130.7,60250.0,60105.6,60249.9,591.801
1782727800000,60249.9,60287.1,60148.8,60207.1,1141.284
1782728100000,60207.1,60287.0,60169.1,60275.8,682.9
1782728400000,60275.8,60283.2,60188.6,60214.3,411.43
1782728700000,60214.4,60214.4,60154.2,60191.2,291.907
1782729000000,60191.3,60195.9,60073.5,60138.0,397.943
1782729300000,60137.9,60143.2,60048.3,60092.8,437.883
1782729600000,60092.9,60119.6,60080.0,60106.3,131.41
1782729900000,60106.3,60132.0,60049.2,60073.6,336.878
1782730200000,60073.5,60114.5,60037.0,60054.9,201.159
1782730500000,60054.8,60075.5,60039.9,60062.4,211.875
1782730800000,60062.3,60075.9,59975.4,60012.4,352.949
1782731100000,60012.4,60022.9,59969.0,59995.9,254.675
1782731400000,59996.0,59996.0,59919.0,59919.1,425.479
1782731700000,59919.1,59940.0,59850.2,59880.0,430.646
1782732000000,59880.0,59897.6,59858.1,59897.5,340.728
1782732300000,59897.6,59974.2,59897.5,59965.8,448.691
1782732600000,59965.7,60193.2,59923.3,59945.7,1205.265
1782732900000,59945.8,59946.2,59784.0,59807.2,438.47
1782733200000,59807.1,59869.1,59787.9,59830.4,528.412
1782733500000,59830.4,59867.9,59773.5,59773.5,306.921
1782733800000,59773.5,59827.4,59770.4,59785.1,283.93
1782734100000,59785.2,59979.5,59785.1,59927.2,1046.642
1782734400000,59927.2,60388.0,59552.6,60317.8,8554.755
1782734700000,60317.7,60722.0,60308.4,60447.8,6519.85
